p	SIGMA	TMASS	CRATIO	EXCESS	H
2932609	-5.483753	1	0.97814147686	0	0.0223469954569
2932961	-5.483926	1.015625	0.99342754355	0.699283064393	0.0223443134771
2933633	-5.484257	1	0.978148939973	0	0.0223391951209
2934401	-5.484635	1	0.978154533963	0	0.0223333484415
2934881	-5.484871	1.015625	0.993441747953	0.69974083505	0.0223296958207
2934913	-5.484886	1.03125	1.00872570738	1.39949692912	0.0223294523551
2935553	-5.485201	1	0.978162919581	0	0.0223245841584
2936161	-5.485500	1	0.978167342729	0	0.0223199613373
2936737	-5.485783	1.015625	0.993455461605	0.700183346685	0.0223155835882
2936833	-5.485830	1.0625	1.03930799372	2.80082494087	0.0223148541303
2936929	-5.485877	1	0.978172927302	0	0.0223141247201
2936993	-5.485908	1	0.978173392555	0	0.0223136384731
2937217	-5.486018	1	0.978175020781	0	0.0223119367755
2937377	-5.486097	1.0625	1.03931219513	2.80134374762	0.0223107214362
2937409	-5.486113	1.0078125	0.985818419462	0.350171783207	0.0223104783842
2937601	-5.486207	1	0.978177811461	0	0.0223090201835
2937793	-5.486301	1.0625	1.03931540694	2.80174048219	0.0223075621734
2938081	-5.486443	1.0078125	0.985823340205	0.350251893072	0.0223053755155
2938241	-5.486521	1.015625	0.993466561962	0.7005419337	0.0223041608908
2938337	-5.486568	1.0625	1.03931960566	2.80225928893	0.0223034321795
2938561	-5.486678	1.015625	0.993468922306	0.700618228809	0.0223017320382
2938753	-5.486773	1.00390625	0.982007218984	0.175166001469	0.0223002749806
2939137	-5.486961	1	0.978188967049	0	0.0222973614364
2939297	-5.487040	1	0.978190128433	0	0.0222961476843
2939393	-5.487087	1	0.978190825204	0	0.0222954194965
2939873	-5.487322	1.0078125	0.985836451428	0.350465519379	0.0222917792707
2940097	-5.487432	1.0625	1.03933317934	2.80393778134	0.0222900809055
2940449	-5.487605	1	0.978198486752	0	0.0222874125686
2940577	-5.487668	1	0.978199415058	0	0.0222864424227
2940673	-5.487715	1	0.978200111236	0	0.0222857148687
2941313	-5.488029	1.0625	1.03934254824	2.805097467	0.0222808657222
2941889	-5.488311	1	0.978208925645	0	0.0222765032943
2941921	-5.488327	1.03125	1.00877819368	1.40283865492	0.0222762609873
2942113	-5.488421	1.015625	0.993495088396	0.701465104524	0.0222748072559
2942273	-5.488500	1	0.978211707662	0	0.022273595958
2942561	-5.488641	1.03515625	1.01260412239	1.57853681477	0.0222714159537
2942657	-5.488688	1	0.978214488969	0	0.0222706893804
2942881	-5.488798	1	0.97821611107	0	0.0222689942271
2942977	-5.488845	1	0.978216806182	0	0.0222682678118
2943137	-5.488923	1	0.978217964604	0	0.022267057225
2943361	-5.489033	1.03125	1.00878894826	1.4035253109	0.0222653626246
2943649	-5.489174	1.015625	0.99350638433	0.70183132105	0.0222631842315
2943713	-5.489206	1	0.978222133902	0	0.0222627002021
2943937	-5.489315	1	0.978223754865	0	0.0222610062647
2944129	-5.489409	1	0.978225144069	0	0.0222595545236
2944289	-5.489488	1	0.978226301604	0	0.0222583448839
2944321	-5.489504	1.0625	1.03936569142	2.80796616312	0.0222581029718
2944577	-5.489629	1	0.978228384857	0	0.0222561678638
2944673	-5.489676	1	0.978229079187	0	0.0222554422851
2945249	-5.489958	1	0.978233244231	0	0.022251089806
2945377	-5.490021	1	0.978234169581	0	0.0222501228196
2945441	-5.490052	1	0.978234632226	0	0.0222496393579
2945473	-5.490068	1	0.978234863541	0	0.0222493976349
2945857	-5.490256	1	0.978237638939	0	0.022246497369
2946241	-5.490444	1	0.97824041363	0	0.0222435978591
2946337	-5.490491	1	0.978241107192	0	0.0222428730997
2946913	-5.490773	1.01953125	0.99735162052	0.878261913958	0.022238525535
2947169	-5.490898	1	0.978247116212	0	0.0222365938295
2947649	-5.491133	1	0.978250581445	0	0.0222329727861
2948161	-5.491384	1.015625	0.993539499546	0.702907082094	0.0222291116394
2948321	-5.491462	1	0.978255430916	0	0.0222279053061
2948353	-5.491478	1.046875	1.02411139594	2.10885857748	0.0222276640552
2948513	-5.491556	1.0078125	0.985899447458	0.351495503357	0.0222264578789
2948929	-5.491760	1	0.978259816671	0	0.0222233224333
2949217	-5.491901	1	0.978261893516	0	0.0222211522584
2949281	-5.491932	1.0625	1.03940375217	2.81269645991	0.0222206700548
2949377	-5.491979	1.015625	0.993548407259	0.70319700351	0.0222199467888
2949409	-5.491994	1	0.978263277859	0	0.0222197057105
2949889	-5.492229	1	0.978266737945	0	0.0222160901647
2949953	-5.492261	1.0625	1.03940889916	2.81333733883	0.0222156081809
2950561	-5.492558	1.015625	0.993557073656	0.703479295415	0.0222110303769
2950657	-5.492605	1.0703125	1.0470570409	3.16575982776	0.0222103077382
2950817	-5.492683	1.0625	1.03941551334	2.81416132601	0.0222091034449
2951041	-5.492793	1.0078125	0.98591781139	0.351796869039	0.0222074176536
2951233	-5.492886	1.0078125	0.985919204862	0.351819757572	0.0222059728934
2951297	-5.492918	1	0.978276881179	0	0.0222054913484
2951617	-5.493074	1	0.978279185139	0	0.0222030839367
2951777	-5.493152	1	0.978280336936	0	0.0222018804266
2951873	-5.493199	1	0.978281027955	0	0.0222011583832
2952097	-5.493309	1.0078125	0.985925473289	0.35192275597	0.0221994737978
2952737	-5.493621	1	0.978287245152	0	0.022194662105
2952769	-5.493637	1	0.97828747535	0	0.0221944215751
2953537	-5.494012	1	0.978292998643	0	0.0221886504215
2953697	-5.494090	1	0.978294148976	0	0.0221874484756
2953793	-5.494137	1.015625	0.993580695978	0.70424987602	0.0221867273705
2953921	-5.494200	1	0.978295759236	0	0.02218576597
2954113	-5.494294	1.01171875	0.98976155887	0.528244628347	0.0221843240255
2954689	-5.494575	1.03125	1.00887319326	1.40892700465	0.0221799993163
2954977	-5.494715	1.09375	1.07001928605	4.22719300755	0.022177837594
2955041	-5.494747	1.0390625	1.01651879942	1.76136856737	0.0221773572685
2955457	-5.494950	1	0.978306794589	0	0.0221742356597
2955521	-5.494981	1.0078125	0.985950279575	0.352330934806	0.0221737554901
2956033	-5.495231	1.03125	1.00888314652	1.40956788357	0.0221699148825
2956097	-5.495262	1	0.978311389342	0	0.0221694349001
2956769	-5.495590	1	0.978316211738	0	0.0221643963394
2956897	-5.495653	1.0625	1.03946195067	2.81995975433	0.0221634368732
2957057	-5.495731	1	0.978318277822	0	0.0221622376572
2957377	-5.495887	1	0.97832057301	0	0.0221598396146
2957441	-5.495918	1	0.97832103199	0	0.0221593600684
2957761	-5.496074	1	0.978323326595	0	0.0221569626484
2958049	-5.496215	1.0625	1.03947072828	2.82105840391	0.022154805414
2958721	-5.496542	1	0.978330207496	0	0.0221497735001
2958913	-5.496636	1.015625	0.993618014138	0.705470597772	0.0221483362302
2959393	-5.496870	1.03125	1.00890799095	1.41117008087	0.0221447438715
2959681	-5.497010	1	0.97833708403	0	0.0221425890155
2959841	-5.497088	1.015625	0.993624764533	0.70569185359	0.0221413920545
2959937	-5.497135	1.015625	0.993625462614	0.705714742123	0.02214067394
2959969	-5.497151	1.0078125	0.985982420718	0.352861185817	0.0221404345789
2960033	-5.497182	1	0.978339604332	0	0.0221399558721
2960129	-5.497229	1.0078125	0.985983575114	0.352880259594	0.0221392378508
2960161	-5.497244	1.00390625	0.982162163319	0.176442037175	0.0221389985207
2960417	-5.497369	1.0078125	0.985985652718	0.352914592393	0.0221370840662
2960449	-5.497385	1	0.978342582115	0	0.0221368447827
2960609	-5.497463	1	0.978343727199	0	0.0221356484426
2960641	-5.497478	1.0625	1.03949045346	2.82353036545	0.0221354091901
2960801	-5.497556	1.03125	1.00891838555	1.41184147784	0.0221342130052
2961121	-5.497712	1.0703125	1.04713744156	3.17698665312	0.0221318210232
2961377	-5.497837	1	0.978349221913	0	0.0221299078098
2961953	-5.498117	1	0.97835334112	0	0.0221256042888
2962241	-5.498258	1	0.978355400135	0	0.0221234531559
2962273	-5.498273	1.0078125	0.985999032241	0.353135848211	0.022123214167
2963041	-5.498647	1.001953125	0.980271979126	0.0883068505856	0.0221174799809
2963137	-5.498694	1.03125	1.00893560982	1.41295538643	0.0221167634166
2963201	-5.498725	1.015625	0.993649171016	0.706492952239	0.0221162857329
2963617	-5.498928	1	0.97836523225	0	0.0221131812916
2963777	-5.499005	1	0.978366374939	0	0.0221119875078
2963809	-5.499021	1	0.978366603463	0	0.0221117487665
2964097	-5.499161	1	0.978368659956	0	0.0221096003268
2964161	-5.499192	1.0078125	0.986012625627	0.353360918784	0.0221091229525
2964257	-5.499239	1.0703125	1.04716142901	3.18035126745	0.0221084069296
2964289	-5.499255	1	0.978370030734	0	0.0221081682656
2964737	-5.499473	1.0078125	0.98601676939	0.353429584382	0.0221048275108
2965153	-5.499675	1	0.978376197088	0	0.0221017262853
2965537	-5.499862	1	0.978378936561	0	0.0220988643878
2965601	-5.499893	1	0.978379393072	0	0.0220983874769
2965793	-5.499986	1.03125	1.00895516132	1.41422188525	0.0220969568679
2966017	-5.500095	1	0.978382359927	0	0.022095288058
2966081	-5.500127	1.09375	1.07010620532	4.24307764935	0.0220948113015
2966113	-5.500142	1	0.97838304447	0	0.022094572931
2966657	-5.500407	1.015625	0.993674218395	0.707316939422	0.0220905214186
2966881	-5.500516	1	0.978388519253	0	0.0220888535806
2967073	-5.500609	1.0625	1.03953925549	2.82966449226	0.0220874242056
2967329	-5.500733	1.0078125	0.986035396844	0.353738579576	0.02208551866
2967361	-5.500749	1.0078125	0.986035626613	0.353742394331	0.02208528049
2967649	-5.500889	1	0.978393991265	0	0.0220831371904
2968001	-5.501060	1	0.978396498344	0	0.0220805181669
2968193	-5.501153	1.015625	0.993685332246	0.707683155947	0.0220790898705
2968513	-5.501309	1	0.978400143966	0	0.022076709787
2968673	-5.501387	1.015625	0.993688803017	0.707797598611	0.0220755199377
2968961	-5.501527	1	0.978403332876	0	0.0220733785321
2969089	-5.501589	1.0625	1.03955450906	2.83158712902	0.0220724269296
2969249	-5.501667	1.03125	1.00898055059	1.41586985962	0.0220712375419
2969569	-5.501822	1	0.978407659177	0	0.0220688591509
2970049	-5.502055	1.0390625	1.01663025601	1.77031416896	0.0220652925255
2970433	-5.502242	1.03125	1.00898923548	1.41643444343	0.022062440055
2970689	-5.502366	1	0.978415624144	0	0.0220605388178
2970977	-5.502506	1.0234375	1.0013493355	1.0625203851	0.0220584003175
2971169	-5.502599	1	0.978419035902	0	0.0220569748809
2971489	-5.502755	1.0625	1.03957264167	2.8338759823	0.0220545995627
2971777	-5.502894	1	0.978423355915	0	0.0220524622137
2971841	-5.502925	1.0009765625	0.979379302555	0.0442845575122	0.0220519873035
2971873	-5.502941	1.03125	1.00899978905	1.41712109941	0.0220517498561
2972033	-5.503019	1	0.97842517435	0	0.0220505626956
2972257	-5.503127	1	0.978426765229	0	0.0220489008858
2972449	-5.503221	1	0.978428128654	0	0.0220474766766
2972897	-5.503438	1	0.978431309307	0	0.0220441542374
2973121	-5.503547	1.005859375	0.984165904551	0.265821787737	0.0220424933933
2973857	-5.503904	1.0625	1.03959050445	2.83613431754	0.0220370380956
2973889	-5.503919	1.03125	1.00901454725	1.41808241779	0.02203680097
2973953	-5.503950	1.265625	1.23833660986	12.0539599546	0.0220363267341
2974369	-5.504152	1	0.978441753424	0	0.0220332446983
2974529	-5.504230	1.0625	1.03959556855	2.83677519646	0.0220320595294
2974561	-5.504245	1	0.978443114954	0	0.022031822511
2974817	-5.504369	1.0625	1.03959773819	2.83704985885	0.0220299265467
2975009	-5.504463	1.0078125	0.98609040284	0.35465412089	0.0220285047877
2975393	-5.504649	1.03125	1.00902554459	1.41879959182	0.0220256618201
2975521	-5.504711	1	0.978449920028	0	0.0220247143273
2976097	-5.504990	1.0625	1.03960737607	2.83827058061	0.0220204516183
2976257	-5.505068	1	0.978455134342	0	0.0220192678253
2976289	-5.505083	1	0.978455360994	0	0.022019031082
2976481	-5.505176	1	0.978456720806	0	0.0220176107289
2976929	-5.505393	1.015625	0.993748328863	0.709766012436	0.0220142972842
2977153	-5.505502	1.0078125	0.986105709101	0.354909709506	0.0220126409358
2977313	-5.505579	1.015625	0.993751089645	0.709857566567	0.0220114579824
2977409	-5.505626	1.0078125	0.986107535273	0.35494022755	0.0220107482714
2977441	-5.505641	1	0.978463517294	0	0.0220105117112
2977537	-5.505688	1.125	1.10077222129	5.67928778515	0.0220098020612
2977697	-5.505766	1	0.978465328966	0	0.0220086194129
2977729	-5.505781	1	0.978465555404	0	0.0220083828985
2977921	-5.505874	1	0.978466913929	0	0.0220069639188
2978113	-5.505967	1	0.978468272284	0	0.022005545122
2978177	-5.505998	1	0.97846872503	0	0.0220050722304
2978273	-5.506045	1	0.978469404115	0	0.0220043629311
2978401	-5.506107	1	0.978470309494	0	0.0220034172699
2978593	-5.506200	1	0.97847166742	0	0.0220019989304
2978977	-5.506386	1	0.978474382758	0	0.0219991627998
2979073	-5.506432	1.03125	1.00905240716	1.42055437934	0.0219984538815
2979329	-5.506556	1	0.978476871217	0	0.0219965636558
2979649	-5.506711	1	0.978479132952	0	0.0219942013304
2979841	-5.506804	1	0.978480489765	0	0.0219927841788
2980001	-5.506881	1	0.978481620312	0	0.0219916033585
2980193	-5.506974	1	0.978482976812	0	0.0219901865416
2980513	-5.507129	1	0.978485237265	0	0.0219878255857
2980673	-5.507207	1	0.978486367313	0	0.0219866452979
2980801	-5.507269	1	0.978487271266	0	0.0219857011588
2980993	-5.507362	1	0.978488627053	0	0.0219842851023
2981057	-5.507393	1	0.978489078945	0	0.021983813124
2981089	-5.507408	1.03125	1.00906709566	1.42151569772	0.0219835771424
2981569	-5.507640	1	0.97849269339	0	0.021980038027
2981761	-5.507733	1.015625	0.993783018002	0.710918068589	0.0219786226998
2981857	-5.507780	1.03125	1.00907268617	1.42188191424	0.0219779151046
2982017	-5.507857	1	0.978495855034	0	0.0219767358804
2982593	-5.508136	1	0.978499918639	0	0.0219724917211
2982689	-5.508182	1.0078125	0.986145131661	0.355569662203	0.0219717845206
2982817	-5.508244	1	0.978501498515	0	0.0219708416574
2983073	-5.508368	1	0.978503303803	0	0.0219689561737
2983457	-5.508554	1	0.978506011167	0	0.0219661285549
2983489	-5.508569	1.001953125	0.980417381744	0.0889162577726	0.0219658929528
2983553	-5.508600	1	0.978506687901	0	0.0219654217639
2983681	-5.508662	1.046875	1.02437513344	2.13412751774	0.0219644794467
2983777	-5.508708	1	0.978508266783	0	0.0219637727618
2983873	-5.508755	1	0.978508943375	0	0.0219630661225
2984417	-5.509018	1.0703125	1.0473144562	3.20198093099	0.0219590626913
2984609	-5.509111	1.0078125	0.986158770803	0.355798547532	0.021957650064
2984833	-5.509219	1.00390625	0.982338033938	0.17791262541	0.0219560022286
2985601	-5.509590	1.046875	1.02438929201	2.13550082971	0.0219503543843
2985953	-5.509760	1	0.978523592424	0	0.0219477667599
2986177	-5.509868	1.0078125	0.986169896705	0.35598547055	0.0219461204075
2986241	-5.509899	1	0.97852561918	0	0.0219456500664
2986433	-5.509992	1	0.978526970139	0	0.0219442391642
2986561	-5.510054	1.03125	1.00910686664	1.42412499046	0.0219432986636
2986657	-5.510100	1	0.978528546042	0	0.021942593341
2986721	-5.510131	1.0625	1.03968705852	2.84840257115	0.0219421231511
2986817	-5.510177	1	0.978529671545	0	0.0219414179041
2987297	-5.510409	1	0.978533047348	0	0.0219378923488
2987489	-5.510502	1	0.978534397371	0	0.021936482444
2987521	-5.510517	1	0.978534622359	0	0.0219362474774
2987969	-5.510734	1	0.978537771688	0	0.0219329584745
2988257	-5.510873	1	0.978539795769	0	0.0219308446362
2988289	-5.510888	1.015625	0.993829708466	0.712474488823	0.0219306097904
2988673	-5.511074	1	0.978542718767	0	0.0219277920335
2988961	-5.511213	1	0.978544741915	0	0.0219256791909
2989409	-5.511429	1.03125	1.00912750978	1.42548304341	0.021922393356
2989537	-5.511491	1	0.978548787066	0	0.0219214547269
2989633	-5.511537	1	0.97854946111	0	0.0219207508079
2990017	-5.511722	1	0.978552156861	0	0.0219179355836
2990369	-5.511892	1.03125	1.00913445948	1.42594081407	0.0219153555966
2990401	-5.511908	1.0009765625	0.979510471907	0.0445611272841	0.0219151210824
2990497	-5.511954	1	0.978555525597	0	0.0219144175701
2990753	-5.512077	1.06640625	1.04353964398	3.03051333495	0.0219125417579
2990881	-5.512139	1	0.978558219823	0	0.0219116039722
2991041	-5.512216	1.00390625	0.982381839649	0.178282656691	0.021910431853
2991361	-5.512371	1	0.978561586655	0	0.0219080879907
2991649	-5.512509	1	0.978563606247	0	0.0219059789434
2992097	-5.512726	1	0.978566747077	0	0.0219026990101
2992321	-5.512834	1	0.978568317148	0	0.0219010594117
2992417	-5.512880	1	0.978568989965	0	0.0219003568019
2992513	-5.512926	1	0.978569662739	0	0.0218996542371
2992609	-5.512972	1	0.978570335471	0	0.0218989517174
2993057	-5.513188	1	0.978573474331	0	0.0218956738879
2993153	-5.513235	1	0.978574146824	0	0.0218949716236
2994113	-5.513697	1	0.978580869433	0	0.0218879514567
2994881	-5.514067	1.09375	1.0703287049	4.28427700847	0.0218823385637
2995873	-5.514545	1.0078125	0.986238442512	0.357141341459	0.021875092836
2996033	-5.514622	1	0.978594302005	0	0.0218739246197
2996449	-5.514822	1	0.978597210175	0	0.0218708878409
2997089	-5.515130	1.0625	1.03976428791	2.85829041733	0.0218662175197
2997409	-5.515285	1	0.978603918322	0	0.021863883107
2997473	-5.515315	1.0625	1.03976713822	2.85865663386	0.0218634162843
2997857	-5.515500	1.015625	0.993897782466	0.714755712596	0.0218606157665
2998081	-5.515608	1	0.978608611523	0	0.0218589824624
2998241	-5.515685	1.015625	0.993900505659	0.714847266728	0.0218578159661
2998337	-5.515731	1	0.978610398868	0	0.021857116128
2998657	-5.515885	1.015625	0.993903455014	0.71494645037	0.0218547836582
2998753	-5.515931	1	0.978613302666	0	0.0218540840143
2999041	-5.516070	1	0.978615312526	0	0.0218519853513
2999233	-5.516162	1	0.978616652223	0	0.0218505864666
2999617	-5.516347	1	0.978619331113	0	0.0218477892344
2999873	-5.516470	1.015625	0.993912071615	0.715236371786	0.0218459248108
3000161	-5.516608	1	0.978623125059	0	0.0218438277146
3000289	-5.516670	1	0.978624017556	0	0.021842895801
3000929	-5.516978	1	0.978628478926	0	0.0218382374258
3000961	-5.516993	1	0.978628701945	0	0.0218380045592
3001057	-5.517039	1	0.978629370976	0	0.0218373059892
3001121	-5.517070	1.25	1.22328727122	11.4485427634	0.0218368403007
3001217	-5.517116	1.0078125	0.986276036606	0.357778405623	0.0218361418051
3001441	-5.517224	1.015625	0.99392317241	0.715610217823	0.021834512156
3001633	-5.517316	1.064453125	1.04170936413	2.95208097891	0.0218331155075
3001697	-5.517347	1	0.978633830111	0	0.0218326499977
3002113	-5.517547	1	0.978636727552	0	0.0218296246677
3002177	-5.517578	1	0.978637173242	0	0.0218291593067
3002273	-5.517624	1	0.978637841742	0	0.0218284613025
3002369	-5.517670	1	0.978638510201	0	0.0218277633429
3002401	-5.517685	1	0.978638733011	0	0.0218275306996
3002849	-5.517900	1	0.978641851867	0	0.0218242742143
3002977	-5.517962	1	0.978642742802	0	0.0218233439683
3003073	-5.518008	1.03125	1.00922601755	1.43199864576	0.0218226463359
3003233	-5.518085	1.00390625	0.982467354621	0.179009367609	0.0218214837144
3004097	-5.518500	1	0.978650535308	0	0.021815207698
3004321	-5.518608	1	0.978652093127	0	0.0218135811719
3004961	-5.518915	1	0.978656542787	0	0.0218089352907
3004993	-5.518930	1	0.978656765221	0	0.0218087030486
3005281	-5.519068	1.0625	1.03982493985	2.86610303655	0.0218066130921
3005377	-5.519115	1	0.97865943407	0	0.0218059165289
3005633	-5.519237	1.0234375	1.00159858511	1.07491452564	0.0218040592448
3005953	-5.519391	1.0078125	0.986309244188	0.358342989433	0.0218017380844
3006529	-5.519667	1.015625	0.993959115313	0.716823310063	0.0217975612409
3006881	-5.519836	1	0.978669880641	0	0.0217950095132
3007009	-5.519898	1	0.978670769239	0	0.0217940817603
3007297	-5.520036	1	0.978672768313	0	0.0217919946051
3007393	-5.520082	1	0.978673434587	0	0.0217912989756
3007777	-5.520266	1	0.97867609927	0	0.0217885169014
3007937	-5.520343	1.0625	1.03984453494	2.86863603418	0.0217873579134
3007969	-5.520358	1	0.978677431362	0	0.0217871261306
3008353	-5.520542	1.0078125	0.986326033288	0.358629096094	0.0217843451217
3008417	-5.520573	1	0.978680538928	0	0.0217838816893
3008449	-5.520588	1.0625	1.03984830842	2.86912432288	0.0217836499804
3008513	-5.520619	1	0.978681204718	0	0.0217831865776
3008641	-5.520681	1.015625	0.993974000065	0.717326857786	0.0217822598309
3008801	-5.520757	1.046875	1.02455897692	2.15209501602	0.0217811015085
3009089	-5.520895	1	0.97868519858	0	0.0217790168387
3009473	-5.521079	1.0078125	0.986333859233	0.358762612535	0.0217762378995
3009857	-5.521264	1	0.978690521403	0	0.0217734596693
3009953	-5.521310	1	0.978691186569	0	0.0217727652226
3010177	-5.521417	1.0625	1.03986103462	2.87077229725	0.021771145019
3010529	-5.521586	1	0.978695176693	0	0.0217685994721
3011009	-5.521816	1	0.978698500655	0	0.0217651292308
3011809	-5.522199	1	0.978704038288	0	0.0217593479533
3012001	-5.522291	1	0.978705366891	0	0.0217579609037
3012161	-5.522367	1.03125	1.00929105124	1.43633220798	0.0217568051641
3012353	-5.522459	1.03125	1.00929242105	1.43642376211	0.0217554184387
3012641	-5.522597	1	0.978709794372	0	0.0217533386819
3012769	-5.522659	1	0.978710679647	0	0.0217524144732
3013313	-5.522919	1	0.978714441246	0	0.0217484874621
3013601	-5.523057	1.015625	0.994008876394	0.718509431983	0.0217464090303
3013697	-5.523103	1	0.978717095691	0	0.0217457163079
3013889	-5.523195	1	0.978718422666	0	0.0217443309956
3014273	-5.523379	1	0.978721076119	0	0.0217415609004
3014497	-5.523486	1	0.978722623661	0	0.0217399453375
3014881	-5.523670	1	0.978725276067	0	0.0217371763595
3015521	-5.523976	1	0.978729695273	0	0.0217325629634
3015809	-5.524114	1	0.978731683317	0	0.021730487574
3015841	-5.524129	1	0.978731904188	0	0.0217302569996
3015937	-5.524175	1.0703125	1.04754970037	3.23579873827	0.0217295653059
3016033	-5.524221	1.0078125	0.986379582671	0.359544637407	0.0217288736562
3016417	-5.524404	1.0078125	0.986382253135	0.359590414473	0.0217261074977
3017249	-5.524802	1	0.978741617966	0	0.0217201165698
3017281	-5.524818	1	0.978741838631	0	0.0217198862154
3017569	-5.524955	1	0.978743824406	0	0.0217178132464
3017921	-5.525124	1.03125	1.0093320713	1.43907883192	0.0217152801548
3018241	-5.525277	1.001953125	0.980660074517	0.0899519638838	0.021712977857
3018529	-5.525414	1.09375	1.07050829482	4.31810626001	0.0217109062063
3018593	-5.525445	1.0625	1.03992281206	2.87879854276	0.0217104458932
3018881	-5.525582	1.03125	1.00933889308	1.43953660258	0.0217083747256
3019169	-5.525720	1.03125	1.00934093879	1.43967393378	0.0217063039532
3019201	-5.525735	1	0.978755070126	0	0.0217060738917
3019361	-5.525812	1	0.978756172007	0	0.0217049236577
3019777	-5.526011	1.0625	1.03993147614	2.87992771038	0.0217019336196
3019873	-5.526056	1.0625	1.03993217834	2.88001926452	0.0217012437278
3020161	-5.526194	1	0.978761679699	0	0.0216991743155
3020513	-5.526362	1	0.978764102179	0	0.0216966455698
3020833	-5.526515	1.25	1.22345787994	11.5237392233	0.0216943472214
3020929	-5.526561	1.03125	1.00935343203	1.44051317998	0.0216936578119
3020993	-5.526591	1.064453125	1.04185202255	2.97112137717	0.0216931982299
3021089	-5.526637	1	0.978768065045	0	0.0216925088933
3021313	-5.526744	1.015625	0.99406288085	0.720348144121	0.0216909006118
3021377	-5.526775	1	0.978770045923	0	0.0216904411465
3021569	-5.526866	1	0.978771366303	0	0.0216890628677
3021761	-5.526958	1	0.978772686519	0	0.021687684764
3022081	-5.527111	1	0.978774886514	0	0.0216853883135
3022849	-5.527477	1.03125	1.00936704479	1.44142872129	0.0216798788163
3023329	-5.527707	1	0.97878346214	0	0.0216764368019
3023617	-5.527844	1	0.978785440147	0	0.0216743721179
3023681	-5.527875	1.0625	1.03995999713	2.88365091173	0.0216739133526
3024193	-5.528119	1	0.978789395054	0	0.0216702439295
3024449	-5.528241	1	0.978791152317	0	0.0216684096839
3024481	-5.528256	1	0.978791371954	0	0.021668180425
3024737	-5.528378	1	0.97879312889	0	0.0216663465286
3025153	-5.528577	1	0.978795983289	0	0.021663367109
3025409	-5.528699	1.0078125	0.9864445968	0.360662360761	0.0216615340273
3025793	-5.528882	1	0.978800373173	0	0.0216587849863
3026081	-5.529019	1.0625	1.03997749478	2.88593976501	0.0216567236634
3026113	-5.529034	1.125	1.10115288836	5.77194056611	0.0216564946517
3026369	-5.529156	1	0.978804322515	0	0.0216546627328
3026977	-5.529446	1	0.978808489668	0	0.0216503131672
3027041	-5.529477	1	0.97880892822	0	0.0216498554199
3027169	-5.529538	1	0.978809805271	0	0.0216489399832
3027361	-5.529629	1	0.97881112071	0	0.0216475669733
3027457	-5.529675	1	0.978811778369	0	0.0216468805337
3027617	-5.529751	1	0.978812874375	0	0.0216457365644
3028001	-5.529934	1	0.978815504329	0	0.0216429915314
3028033	-5.529949	1	0.978815723462	0	0.02164276281
3028321	-5.530087	1	0.978817695458	0	0.0216407045356
3028577	-5.530209	1	0.978819448035	0	0.021638875287
3028609	-5.530224	1	0.978819667087	0	0.0216386466526
3028769	-5.530300	1	0.978820762278	0	0.0216375035534
3029249	-5.530529	1	0.978824047171	0	0.0216340749803
3029633	-5.530712	1	0.978826674352	0	0.021631332904
3029857	-5.530818	1	0.978828206573	0	0.0216297336805
3029953	-5.530864	1.03125	1.00941726515	1.44481622416	0.0216290483714
3030017	-5.530894	1.015625	0.994123508707	0.722423371099	0.0216285915228
3030113	-5.530940	1	0.978829957411	0	0.021627906286
3030241	-5.531001	1	0.978830832722	0	0.0216269927045
3030497	-5.531123	1	0.978832583126	0	0.0216251657731
3030689	-5.531214	1	0.978833895739	0	0.0216237957771
3030817	-5.531275	1.015625	0.994129064016	0.722614108873	0.0216228825429
3031169	-5.531443	1	0.978837176559	0	0.0216203715464
3031201	-5.531458	1.03125	1.00942606385	1.44541132601	0.0216201433029
3031489	-5.531595	1	0.978839363208	0	0.0216180893284
3031681	-5.531687	1.015625	0.994135060527	0.722820105669	0.0216167202288
3031841	-5.531763	1	0.978841768	0	0.021615579445
3031937	-5.531808	1.00390625	0.982666026975	0.180720285439	0.0216148950324
3031969	-5.531824	1.0078125	0.986489850477	0.361444385634	0.0216146669046
3032033	-5.531854	1.0078125	0.986490291032	0.361452015145	0.0216142106633
3032321	-5.531991	1	0.97884504638	0	0.0216121578157
3032417	-5.532037	1	0.978845701935	0	0.0216114736199
3032641	-5.532143	1	0.978847231403	0	0.0216098773313
3032801	-5.532219	1	0.978848323745	0	0.0216087372696
3032993	-5.532311	1.015625	0.994144159945	0.723132915618	0.0216073693543
3033281	-5.532448	1.0625	1.0400298251	2.89280632486	0.021605317806
3033409	-5.532509	1	0.978852473617	0	0.0216044061318
3033473	-5.532539	1	0.978852910351	0	0.0216039503236
3033697	-5.532646	1.03125	1.00944363999	1.44660152972	0.0216023551462
3033761	-5.532676	1	0.97885487543	0	0.0216018994245
3034049	-5.532813	1	0.978856840144	0	0.0215998489148
3034529	-5.533041	1	0.978860113856	0	0.0215964322635
3034561	-5.533056	1	0.978860332067	0	0.0215962045251
3034657	-5.533102	1.03125	1.00945039251	1.44705930037	0.021595521339
3035009	-5.533269	1.06640625	1.04386603332	3.07535769293	0.0215930166929
3035713	-5.533604	1	0.978868184679	0	0.0215880091432
3035873	-5.533680	1	0.978869274858	0	0.0215868713876
3035969	-5.533726	1	0.978869928912	0	0.0215861887918
3036001	-5.533741	1	0.978870146921	0	0.0215859612694
