family	N	kappa	p	SIGMA	TNUM	NKER	TMASSf	CRATIO	EXCESS	ZFRATIO	ZFLOOR_OK	tag
M4	16	1	124513	-0.9259368517215023	103424	321	1.578125	1.0339339436616013	1.098406624322881	2.998307466506958	True	LAD16-exhaustive
M4	16	1	124577	-0.9266782101433471	95232	257	1.453125	0.9522068734482831	0.8613558117799649	2.7622368335723877	True	LAD16-exhaustive
M4	16	1	124673	-0.9277895339609898	114944	385	1.75390625	1.149608606926365	1.4342222309643702	3.3365593552589417	True	LAD16-exhaustive
M4	16	1	124769	-0.9289000023725933	77824	257	1.1875	0.7785605531150159	0.35697241931792173	2.2607908248901367	True	LAD16-exhaustive
M4	16	1	124897	-0.9303792985636115	112384	321	1.71484375	1.1246998395424614	1.3623535491531242	3.2681097388267517	True	LAD16-exhaustive
M4	16	1	125441	-0.9366494400332641	73984	225	1.12890625	0.7415126974397307	0.2467403510528725	2.160814344882965	True	LAD16-exhaustive
M4	16	1	125921	-0.9421593775844315	115264	321	1.7587890625	1.1567591380738265	1.4579610519426642	3.379340782761574	True	LAD16-exhaustive
M4	16	1	126241	-0.9458210130482136	122624	353	1.87109375	1.2316908585732833	1.6780002455748837	3.604259431362152	True	LAD16-exhaustive
M4	16	1	126337	-0.9469176939198221	94720	321	1.4453125	0.951657591063313	0.8584641079194324	2.7862006425857544	True	LAD16-exhaustive
M4	16	1	126433	-0.9480135417703153	95744	225	1.4609375	0.9621953186859268	0.889260867284657	2.818461775779724	True	LAD16-exhaustive
M4	16	1	126913	-0.9534803298643517	78848	289	1.203125	0.7934205765973146	0.3933654249637598	2.3298981189727783	True	LAD16-exhaustive
M4	16	1	127297	-0.9578388941778719	112640	225	1.71875	1.1346234999896283	1.3961199168383307	3.338496685028076	True	LAD16-exhaustive
M4	16	1	127649	-0.9618227101787724	90496	353	1.380859375	0.9124219312126004	0.7418374663824674	2.6895953118801117	True	LAD16-exhaustive
M4	16	1	127681	-0.962184330368725	90752	385	1.384765625	0.9150808409532596	0.749633932488365	2.6978799402713776	True	LAD16-exhaustive
M4	16	1	127873	-0.9643521500856487	103936	257	1.5859375	1.048553244630522	1.143291156443122	3.0944608449935913	True	LAD16-exhaustive
M4	16	1	128033	-0.9661561815395423	106112	289	1.619140625	1.070959206276993	1.2095892521648737	3.163199335336685	True	LAD16-exhaustive
M4	16	1	128257	-0.9686780417092464	99200	321	1.513671875	1.0017906501397116	1.0052950892175936	2.962326258420944	True	LAD16-exhaustive
M4	16	1	128321	-0.9693977642461142	91392	353	1.39453125	0.9230957232752661	0.7725130774586099	2.7305243611335754	True	LAD16-exhaustive
M4	16	1	128449	-0.9708361330628001	113408	353	1.73046875	1.1458521345510455	1.4317232084954605	3.3916775584220886	True	LAD16-exhaustive
M4	16	1	128833	-0.975142655144154	103936	353	1.5859375	1.0512074309428507	1.1518743562600138	3.1176923513412476	True	LAD16-exhaustive
M4	16	1	128993	-0.9769332521838194	91136	289	1.390625	0.9221340404723227	0.7688699263752193	2.737135171890259	True	LAD16-exhaustive
M4	16	1	129089	-0.9780065446281831	95488	289	1.45703125	0.9664106535229469	0.9002473034447241	2.8699753880500793	True	LAD16-exhaustive
M4	16	1	129121	-0.9783641314106077	112704	449	1.7197265625	1.1407447675723457	1.4180485767385749	3.3882570415735245	True	LAD16-exhaustive
M4	16	1	129281	-0.9801507370564018	83328	289	1.271484375	0.8437642261640471	0.5355576636053254	2.508221000432968	True	LAD16-exhaustive
M4	16	1	129313	-0.9805077928391661	98176	321	1.498046875	0.9941951446608381	0.9827410627431906	2.9558858573436737	True	LAD16-exhaustive
M4	16	1	129793	-0.9858530523993849	75264	193	1.1484375	0.763122278615969	0.29398258087281604	2.274462103843689	True	LAD16-exhaustive
M4	16	1	129953	-0.9876304136348821	111616	289	1.703125	1.1321728347775823	1.394265707255665	3.3771698474884033	True	LAD16-exhaustive
M4	16	1	130241	-0.9908241563150213	88576	385	1.3515625	0.8991339671997589	0.698677829594873	2.685987114906311	True	LAD16-exhaustive
M4	16	1	130337	-0.9918871680058885	82048	417	1.251953125	0.8330737137167384	0.5010881888017853	2.489865332841873	True	LAD16-exhaustive
M4	16	1	130369	-0.9922413312513854	105600	417	1.611328125	1.0722968205249765	1.2161171332589455	3.2053716480731964	True	LAD16-exhaustive
M4	16	1	130657	-0.9954248941177539	91392	321	1.39453125	0.9287089663760499	0.7865761735141528	2.780231773853302	True	LAD16-exhaustive
M4	16	1	130817	-0.9971905093250264	92288	353	1.408203125	0.9381972590201526	0.8148303685530632	2.8109269440174103	True	LAD16-exhaustive
M4	16	1	131009	-0.9993063992481197	102912	385	1.5703125	1.0467125443284964	1.1400941529335469	3.1391154527664185	True	LAD16-exhaustive
M4	16	1	131041	-0.9996587460639041	109568	225	1.671875	1.1145011185241331	1.3434526874952315	3.34295916557312	True	LAD16-exhaustive
M4	16	1	131297	-1.002474426961836	93760	321	1.4306640625	0.9543260212468628	0.8628198583056763	2.866239920258522	True	LAD16-exhaustive
M4	16	1	131489	-1.004582587192136	91392	289	1.39453125	0.9306760573902164	0.7915849474517433	2.7979357838630676	True	LAD16-exhaustive
M4	16	1	131617	-1.0059863178543225	100736	353	1.537109375	1.026161157935882	1.0787018327515832	3.0870014131069183	True	LAD16-exhaustive
M4	16	1	131713	-1.0070382202586146	101120	321	1.54296875	1.0303224517802463	1.0912648656252384	3.101029098033905	True	LAD16-exhaustive
M4	16	1	131777	-1.007739062677171	100352	257	1.53125	1.0226622367114013	1.0682311932555124	3.078972339630127	True	LAD16-exhaustive
M4	16	1	131969	-1.009839549484795	90112	321	1.375	0.9187529113334414	0.7551441977569238	2.768819808959961	True	LAD16-exhaustive
M4	16	1	132001	-1.0101893334870269	93952	449	1.43359375	0.9579813734901487	0.8733471975852598	2.887509286403656	True	LAD16-exhaustive
M4	16	1	132257	-1.0129845566855948	97024	353	1.48046875	0.9899407229248403	0.9696399705310139	2.9877068400382996	True	LAD16-exhaustive
M4	16	1	132833	-1.0192540776130805	84224	321	1.28515625	0.860578118225974	0.5779836752307927	2.6048455834388733	True	LAD16-exhaustive
M4	16	1	132929	-1.0202963540103802	80896	321	1.234375	0.826770771399347	0.47539840352483403	2.5037267208099365	True	LAD16-exhaustive
M4	16	1	132961	-1.020643612211373	100736	289	1.537109375	1.0296207460572253	1.0897169391832608	3.1185241639614105	True	LAD16-exhaustive
M4	16	1	133121	-1.0223786505406416	84992	353	1.296875	0.8690464766984133	0.6030410753795682	2.6342971324920654	True	LAD16-exhaustive
M4	16	1	133153	-1.0227254079524108	87552	289	1.3359375	0.8952935554109961	0.6825526197833219	2.714295744895935	True	LAD16-exhaustive
M4	16	1	133633	-1.0279167925591892	114048	417	1.740234375	1.1676210045508064	1.5094184822518502	3.548473209142685	True	LAD16-exhaustive
M4	16	1	133697	-1.0286075678884146	95488	321	1.45703125	0.9777581263614781	0.9323828035591668	2.9724228978157043	True	LAD16-exhaustive
M4	16	1	134081	-1.0327452885036372	65664	33	1.001953125	0.673006557355748	0.003995986161974517	2.049909621477127	True	LAD16-exhaustive
M4	16	1	134177	-1.033777867064856	94016	257	1.4345703125	0.9638196043318003	0.8897435083590829	2.9371084719896317	True	LAD16-exhaustive
M4	16	1	134369	-1.0358408096895708	99840	321	1.5234375	1.0240053897745918	1.0732245889600978	3.1235164403915405	True	LAD16-exhaustive
M4	16	1	134401	-1.0361843468516518	160384	417	2.447265625	1.6451011687021098	2.968092580539025	5.018843799829483	True	LAD16-exhaustive
M4	16	1	134593	-1.0382438537171694	88576	257	1.3515625	0.9089725154026423	0.7220241330968185	2.775739312171936	True	LAD16-exhaustive
M4	16	1	134753	-1.0399578664271658	72320	129	1.103515625	0.7424410899086565	0.21284872229533836	2.269013077020645	True	LAD16-exhaustive
M4	16	1	135329	-1.0461115057177253	96000	321	1.46484375	0.9869157232941194	0.9598968466277562	3.024838864803314	True	LAD16-exhaustive
M4	16	1	135617	-1.049178510421676	103168	321	1.57421875	1.061340798096713	1.1882783889333943	3.2576114535331726	True	LAD16-exhaustive
M4	16	1	135649	-1.0495188865950453	93312	353	1.423828125	0.9600209824246709	0.8772695708876936	2.947095662355423	True	LAD16-exhaustive
M4	16	1	135841	-1.0515594589478425	98176	353	1.498046875	1.0105284917114006	1.0323519576848248	3.105105370283127	True	LAD16-exhaustive
M4	16	1	135937	-1.0525786638112642	102784	321	1.568359375	1.058201975258969	1.1789283338578622	3.2531443536281586	True	LAD16-exhaustive
M4	16	1	136033	-1.0535971491565377	99968	353	1.525390625	1.029446454251791	1.090569358215076	3.1662515699863434	True	LAD16-exhaustive
M4	16	1	136193	-1.0552930285591096	108608	417	1.6572265625	1.1188464527807864	1.3658298195859082	3.4439492374658585	True	LAD16-exhaustive
M4	16	1	136417	-1.0576639156277388	88704	225	1.353515625	0.9142892420754685	0.7358745863374533	2.8174215853214264	True	LAD16-exhaustive
M4	16	1	136481	-1.0583405969101918	115072	257	1.755859375	1.1862498186251336	1.574127464093614	3.6566382348537445	True	LAD16-exhaustive
M4	16	1	136769	-1.0613817411051087	98816	353	1.5078125	1.0193669320057932	1.0597849670023651	3.1466981172561646	True	LAD16-exhaustive
M4	16	1	136897	-1.062731305747409	97088	321	1.4814453125	1.00184466361698	1.0056980078631648	3.0945651084184647	True	LAD16-exhaustive
M4	16	1	136993	-1.0637426513941826	86912	193	1.326171875	0.8970426986484585	0.6818228987850004	2.7721597850322723	True	LAD16-exhaustive
M4	16	1	137089	-1.0647532885727564	83712	289	1.27734375	0.8642104456715394	0.5801598740177004	2.671963155269623	True	LAD16-exhaustive
M4	16	1	137153	-1.0654266535882755	88064	225	1.34375	0.9092760486560625	0.7194070916304265	2.8121848106384277	True	LAD16-exhaustive
M4	16	1	137537	-1.0694602569708564	76800	161	1.171875	0.7936897842883313	0.3607106412603952	2.45935320854187	True	LAD16-exhaustive
M4	16	1	137633	-1.0704668981711656	107776	385	1.64453125	1.1140621039299987	1.3536090567063401	3.4537013173103333	True	LAD16-exhaustive
M4	16	1	138113	-1.0754895952843135	97280	289	1.484375	1.0066952996101115	1.0208054379339284	3.1282269954681396	True	LAD16-exhaustive
M4	16	1	138209	-1.076492039747638	96640	321	1.474609375	1.0002958963668869	1.0009199223220417	3.109806627035141	True	LAD16-exhaustive
M4	16	1	138241	-1.0768260331751272	107520	385	1.640625	1.1129948601650832	1.3513487544823377	3.4607183933258057	True	LAD16-exhaustive
M4	16	1	138337	-1.0778275497779468	110080	385	1.6796875	1.1397491057501765	1.4347437199588007	3.5455769300460815	True	LAD16-exhaustive
M4	16	1	138401	-1.0784948414709064	106496	225	1.625	1.1028049240938333	1.319914930952926	3.4317264556884766	True	LAD16-exhaustive
M4	16	1	138433	-1.078828371611813	101632	321	1.55078125	1.0525146139651809	1.1634439731631951	3.275746166706085	True	LAD16-exhaustive
M4	16	1	138497	-1.079495200660748	114432	417	1.74609375	1.1852491084425483	1.5767413762684062	3.690013825893402	True	LAD16-exhaustive
M4	16	1	138977	-1.084486618309942	88576	289	1.3515625	0.918460049104698	0.7455421005951018	2.866151452064514	True	LAD16-exhaustive
M4	16	1	139169	-1.0864783599984555	97920	257	1.494140625	1.0157986978301596	1.0493485410944534	3.1728829443454742	True	LAD16-exhaustive
M4	16	1	139201	-1.086810049774737	108800	289	1.66015625	1.1287482912445783	1.4022188167582208	3.526236116886139	True	LAD16-exhaustive
M4	16	1	139297	-1.0878046617964472	95232	257	1.453125	0.9882047391276754	0.96313348783093	3.0886223316192627	True	LAD16-exhaustive
M4	16	1	139361	-1.0884673557384126	89408	257	1.3642578125	0.9279065135864658	0.7745988099155031	2.901067093014717	True	LAD16-exhaustive
M4	16	1	139393	-1.088798588592553	90944	257	1.3876953125	0.9439169498326851	0.8246282550593195	2.951584056019783	True	LAD16-exhaustive
