3144338753	6	0,1,2,3,10,13	26
4915356737	6	0,1,2,3,10,14	18
4915356737	6	0,1,2,3,10,14	23
1574951489	6	0,1,2,3,10,15	1
1417134529	6	0,1,2,3,10,15	2
3718399361	6	0,1,2,3,10,15	7
3718399361	6	0,1,2,3,10,15	18
1574951489	6	0,1,2,3,10,15	20
1417134529	6	0,1,2,3,10,15	23
3179595649	6	0,1,2,3,10,16	2
3179595649	6	0,1,2,3,10,16	7
1165802753	6	0,1,2,3,10,17	7
1165802753	6	0,1,2,3,10,17	18
5861453249	6	0,1,2,3,10,18	2
5861453249	6	0,1,2,3,10,18	7
1259697409	6	0,1,2,3,10,18	17
1259697409	6	0,1,2,3,10,18	20
3733779713	6	0,1,2,3,10,19	1
3680291521	6	0,1,2,3,10,19	4
3680291521	6	0,1,2,3,10,19	17
3733779713	6	0,1,2,3,10,19	20
2477253697	6	0,1,2,3,10,20	10
2477253697	6	0,1,2,3,10,20	15
1578558721	6	0,1,2,3,10,20	25
1578558721	6	0,1,2,3,10,20	28
13618191617	6	0,1,2,3,10,21	2
6498208961	6	0,1,2,3,10,21	4
6498208961	6	0,1,2,3,10,21	17
13618191617	6	0,1,2,3,10,21	23
3386015617	6	0,1,2,3,10,22	26
3386015617	6	0,1,2,3,10,22	31
5027429633	6	0,1,2,3,10,23	9
5027429633	6	0,1,2,3,10,23	28
2057344321	6	0,1,2,3,10,24	19
2057344321	6	0,1,2,3,10,24	22
4316202433	6	0,1,2,3,10,26	2
4316202433	6	0,1,2,3,10,26	7
1259737217	6	0,1,2,3,10,27	10
16902549953	6	0,1,2,3,10,27	12
16902549953	6	0,1,2,3,10,27	25
1259737217	6	0,1,2,3,10,27	31
1282406401	6	0,1,2,3,10,28	26
1282406401	6	0,1,2,3,10,28	31
4240481153	6	0,1,2,3,10,29	7
1634799233	6	0,1,2,3,10,29	9
4240481153	6	0,1,2,3,10,29	18
1634799233	6	0,1,2,3,10,29	28
3691337729	6	0,1,2,3,10,30	2
3691337729	6	0,1,2,3,10,30	7
4626454529	6	0,1,2,3,10,30	17
4626454529	6	0,1,2,3,10,30	20
11112756929	6	0,1,2,3,11,12	5
11112756929	6	0,1,2,3,11,12	8
